transaction_id,date,category,merchant,amount,payment_method
5959,2025-11-21 17:50:36.183618,Healthcare,Reliance,2207.95,Debit Card
5960,2025-11-21 19:09:05.454545,Transport,Netflix,478.53,Credit Card
5961,2025-11-21 20:27:34.725472,Bills,Reliance,1573.92,Cash
5962,2025-11-21 21:46:03.996399,Education,Swiggy,4506.55,Debit Card
5963,2025-11-21 23:04:33.267326,Entertainment,Airtel,2893.94,Debit Card
5964,2025-11-22 00:23:02.538253,Travel,Netflix,3726.38,Cash
5965,2025-11-22 01:41:31.809180,Shopping,Myntra,2890.74,Debit Card
5966,2025-11-22 03:00:01.080108,Bills,Flipkart,1011.47,Cash
5967,2025-11-22 04:18:30.351035,Shopping,Uber,2994.3,Debit Card
5968,2025-11-22 05:36:59.621962,Healthcare,Netflix,3789.17,Cash
5969,2025-11-22 06:55:28.892889,Food,Zomato,735.1,UPI
5970,2025-11-22 08:13:58.163816,Food,Airtel,4093.69,Credit Card
5971,2025-11-22 09:32:27.434743,Food,Swiggy,2799.19,Debit Card
5972,2025-11-22 10:50:56.705670,Travel,Amazon,71.16,Cash
5973,2025-11-22 12:09:25.976597,Shopping,Swiggy,2622.9,UPI
5974,2025-11-22 13:27:55.247524,Bills,Reliance,2008.57,Cash
5975,2025-11-22 14:46:24.518451,Food,Flipkart,1517.41,Debit Card
5976,2025-11-22 16:04:53.789378,Bills,Airtel,3867.72,Debit Card
5977,2025-11-22 17:23:23.060306,Shopping,Zomato,4502.52,Debit Card
5978,2025-11-22 18:41:52.331233,Travel,Netflix,3825.13,Debit Card
5979,2025-11-22 20:00:21.602160,Healthcare,Swiggy,4241.52,Debit Card
5980,2025-11-22 21:18:50.873087,Travel,Airtel,4548.47,UPI
5981,2025-11-22 22:37:20.144014,Bills,Netflix,4567.52,Cash
5982,2025-11-22 23:55:49.414941,Travel,Flipkart,617.46,Cash
5983,2025-11-23 01:14:18.685868,Travel,Uber,2309.11,Debit Card
5984,2025-11-23 02:32:47.956795,Healthcare,Amazon,51.42,Cash
5985,2025-11-23 03:51:17.227722,Shopping,Flipkart,2556.99,UPI
5986,2025-11-23 05:09:46.498649,Shopping,Reliance,4625.01,Debit Card
5987,2025-11-23 06:28:15.769576,Entertainment,Local Store,1035.56,Credit Card
5988,2025-11-23 07:46:45.040504,Travel,Uber,3216.94,UPI
5989,2025-11-23 09:05:14.311431,Shopping,Reliance,3239.68,Debit Card
5990,2025-11-23 10:23:43.582358,Shopping,Swiggy,843.75,Cash
5991,2025-11-23 11:42:12.853285,Transport,Uber,1230.71,UPI
5992,2025-11-23 13:00:42.124212,Food,Reliance,2337.01,Debit Card
5993,2025-11-23 14:19:11.395139,Entertainment,Uber,981.64,Cash
5994,2025-11-23 15:37:40.666066,Education,Flipkart,2945.72,Cash
5995,2025-11-23 16:56:09.936993,Entertainment,Airtel,2448.48,Debit Card
5996,2025-11-23 18:14:39.207920,Entertainment,Amazon,2620.03,UPI
5997,2025-11-23 19:33:08.478847,Education,Amazon,715.61,Debit Card
5998,2025-11-23 20:51:37.749774,Transport,Reliance,2610.4,Debit Card
5999,2025-11-23 22:10:07.020702,Travel,Reliance,294.92,Debit Card
6000,2025-11-23 23:28:36.291629,Healthcare,Uber,4413.6,Debit Card
6001,2025-11-24 00:47:05.562556,Shopping,Swiggy,1749.09,Debit Card
6002,2025-11-24 02:05:34.833483,Food,Reliance,4288.87,Cash
6003,2025-11-24 03:24:04.104410,Bills,Uber,3523.2,Debit Card
6004,2025-11-24 04:42:33.375337,Travel,Myntra,3842.55,UPI
6005,2025-11-24 06:01:02.646264,Education,Amazon,1607.0,Credit Card
6006,2025-11-24 07:19:31.917191,Healthcare,Reliance,1177.33,Debit Card
6007,2025-11-24 08:38:01.188118,Travel,Flipkart,2063.37,UPI
6008,2025-11-24 09:56:30.459045,Education,Zomato,169.92,Credit Card
6009,2025-11-24 11:14:59.729973,Shopping,Uber,4597.84,UPI
6010,2025-11-24 12:33:29.000900,Transport,Amazon,1965.72,Cash
6011,2025-11-24 13:51:58.271827,Travel,Reliance,4943.36,Cash
6012,2025-11-24 15:10:27.542754,Education,Airtel,3819.17,Credit Card
6013,2025-11-24 16:28:56.813681,Shopping,Uber,448.55,Credit Card
6014,2025-11-24 17:47:26.084608,Shopping,Swiggy,3317.93,Credit Card
6015,2025-11-24 19:05:55.355535,Transport,Reliance,1390.65,Cash
6016,2025-11-24 20:24:24.626462,Entertainment,Uber,1256.41,Cash
6017,2025-11-24 21:42:53.897389,Travel,Reliance,1319.99,UPI
6018,2025-11-24 23:01:23.168316,Travel,Local Store,24150.58,Cash
6019,2025-11-25 00:19:52.439243,Entertainment,Zomato,2524.9,Credit Card
6020,2025-11-25 01:38:21.710171,Food,Netflix,3363.88,Debit Card
6021,2025-11-25 02:56:50.981098,Food,Netflix,1440.69,Debit Card
6022,2025-11-25 04:15:20.252025,Entertainment,Local Store,2638.62,Credit Card
6023,2025-11-25 05:33:49.522952,Healthcare,Uber,1783.0,Cash
6024,2025-11-25 06:52:18.793879,Bills,Swiggy,1639.64,Credit Card
6025,2025-11-25 08:10:48.064806,Shopping,Reliance,1272.5,Cash
6026,2025-11-25 09:29:17.335733,Bills,Uber,2074.58,Debit Card
6027,2025-11-25 10:47:46.606660,Shopping,Airtel,3317.15,UPI
6028,2025-11-25 12:06:15.877587,Entertainment,Swiggy,1149.12,Cash
6029,2025-11-25 13:24:45.148514,Food,Airtel,4828.95,UPI
6030,2025-11-25 14:43:14.419441,Healthcare,Local Store,666.83,Debit Card
6031,2025-11-25 16:01:43.690369,Food,Flipkart,2427.03,UPI
6032,2025-11-25 17:20:12.961296,Bills,Netflix,470.89,UPI
6033,2025-11-25 18:38:42.232223,Food,Netflix,162.19,Credit Card
6034,2025-11-25 19:57:11.503150,Entertainment,Reliance,4617.25,UPI
6035,2025-11-25 21:15:40.774077,Healthcare,Zomato,4061.4,Debit Card
6036,2025-11-25 22:34:10.045004,Bills,Local Store,3486.07,Cash
6037,2025-11-25 23:52:39.315931,Healthcare,Uber,4332.69,UPI
6038,2025-11-26 01:11:08.586858,Travel,Local Store,4024.1,Cash
6039,2025-11-26 02:29:37.857785,Shopping,Uber,3253.83,Credit Card
6040,2025-11-26 03:48:07.128712,Food,Local Store,4244.34,Debit Card
6041,2025-11-26 05:06:36.399639,Healthcare,Flipkart,1984.46,Debit Card
6042,2025-11-26 06:25:05.670567,Transport,Myntra,2786.12,Cash
6043,2025-11-26 07:43:34.941494,Travel,Zomato,3892.74,Debit Card
6044,2025-11-26 09:02:04.212421,Food,Uber,469.75,Credit Card
6045,2025-11-26 10:20:33.483348,Shopping,Zomato,4300.3,Cash
6046,2025-11-26 11:39:02.754275,Healthcare,Swiggy,826.31,Debit Card
6047,2025-11-26 12:57:32.025202,Bills,Local Store,4329.48,Credit Card
6048,2025-11-26 14:16:01.296129,Shopping,Reliance,1591.1,Credit Card
6049,2025-11-26 15:34:30.567056,Transport,Amazon,1667.58,UPI
6050,2025-11-26 16:52:59.837983,Healthcare,Swiggy,416.05,Debit Card
6051,2025-11-26 18:11:29.108910,Education,Airtel,4435.2,Cash
6052,2025-11-26 19:29:58.379837,Education,Netflix,913.83,UPI
6053,2025-11-26 20:48:27.650765,Entertainment,Amazon,3168.75,Cash
6054,2025-11-26 22:06:56.921692,Food,Flipkart,3237.64,UPI
6055,2025-11-26 23:25:26.192619,Bills,Local Store,1441.7,Credit Card
6056,2025-11-27 00:43:55.463546,Entertainment,Myntra,4929.02,UPI
6057,2025-11-27 02:02:24.734473,Healthcare,Flipkart,367.62,UPI
6058,2025-11-27 03:20:54.005400,Education,Uber,3058.97,UPI
6059,2025-11-27 04:39:23.276327,Education,Amazon,2423.74,Debit Card
6060,2025-11-27 05:57:52.547254,Education,Netflix,1265.15,UPI
6061,2025-11-27 07:16:21.818181,Healthcare,Reliance,859.58,Credit Card
6062,2025-11-27 08:34:51.089108,Education,Myntra,3698.57,Cash
6063,2025-11-27 09:53:20.360036,Shopping,Zomato,4585.76,Debit Card
6064,2025-11-27 11:11:49.630963,Travel,Local Store,582.35,Credit Card
6065,2025-11-27 12:30:18.901890,Healthcare,Uber,1010.2,Debit Card
6066,2025-11-27 13:48:48.172817,Bills,Local Store,4932.04,Cash
6067,2025-11-27 15:07:17.443744,Travel,Flipkart,124.36,Cash
6068,2025-11-27 16:25:46.714671,Entertainment,Amazon,2565.85,Cash
6069,2025-11-27 17:44:15.985598,Bills,Flipkart,2604.76,Debit Card
6070,2025-11-27 19:02:45.256525,Travel,Amazon,1352.65,Debit Card
6071,2025-11-27 20:21:14.527452,Transport,Reliance,3331.99,Cash
6072,2025-11-27 21:39:43.798379,Education,Netflix,4727.46,Cash
6073,2025-11-27 22:58:13.069306,Transport,Zomato,2278.56,Credit Card
6074,2025-11-28 00:16:42.340234,Food,Reliance,3759.63,Cash
6075,2025-11-28 01:35:11.611161,Food,Swiggy,3248.05,UPI
6076,2025-11-28 02:53:40.882088,Travel,Netflix,2391.06,Debit Card
6077,2025-11-28 04:12:10.153015,Transport,Reliance,296.57,Credit Card
6078,2025-11-28 05:30:39.423942,Healthcare,Myntra,3721.66,Debit Card
6079,2025-11-28 06:49:08.694869,Bills,Local Store,1848.09,Cash
6080,2025-11-28 08:07:37.965796,Transport,Flipkart,1161.25,UPI
6081,2025-11-28 09:26:07.236723,Food,Netflix,4743.93,Cash
6082,2025-11-28 10:44:36.507650,Transport,Myntra,3878.84,Debit Card
6083,2025-11-28 12:03:05.778577,Healthcare,Flipkart,4813.23,Credit Card
6084,2025-11-28 13:21:35.049504,Transport,Swiggy,1318.27,Debit Card
6085,2025-11-28 14:40:04.320432,Bills,Airtel,4187.18,Credit Card
6086,2025-11-28 15:58:33.591359,Entertainment,Netflix,3058.22,UPI
6087,2025-11-28 17:17:02.862286,Healthcare,Myntra,4908.44,Cash
6088,2025-11-28 18:35:32.133213,Food,Flipkart,4734.27,Cash
6089,2025-11-28 19:54:01.404140,Bills,Flipkart,4866.19,UPI
6090,2025-11-28 21:12:30.675067,Transport,Reliance,4761.25,Debit Card
6091,2025-11-28 22:30:59.945994,Transport,Amazon,87.92,UPI
6092,2025-11-28 23:49:29.216921,Entertainment,Reliance,3718.37,Cash
6093,2025-11-29 01:07:58.487848,Food,Myntra,1396.08,Credit Card
6094,2025-11-29 02:26:27.758775,Food,Uber,3539.88,Cash
6095,2025-11-29 03:44:57.029702,Shopping,Local Store,4904.03,Debit Card
6096,2025-11-29 05:03:26.300630,Food,Netflix,244.83,Credit Card
6097,2025-11-29 06:21:55.571557,Entertainment,Reliance,2856.59,Debit Card
6098,2025-11-29 07:40:24.842484,Education,Flipkart,3688.02,Cash
6099,2025-11-29 08:58:54.113411,Shopping,Flipkart,1304.13,Cash
6100,2025-11-29 10:17:23.384338,Shopping,Airtel,1164.35,Credit Card
6101,2025-11-29 11:35:52.655265,Transport,Netflix,348.71,Debit Card
6102,2025-11-29 12:54:21.926192,Transport,Airtel,514.9,Credit Card
6103,2025-11-29 14:12:51.197119,Food,Local Store,3300.91,Credit Card
6104,2025-11-29 15:31:20.468046,Shopping,Swiggy,2550.79,Debit Card
6105,2025-11-29 16:49:49.738973,Travel,Reliance,198.86,Credit Card
6106,2025-11-29 18:08:19.009900,Transport,Zomato,4849.83,UPI
6107,2025-11-29 19:26:48.280828,Entertainment,Myntra,3297.43,Credit Card
6108,2025-11-29 20:45:17.551755,Travel,Myntra,2601.57,Cash
6109,2025-11-29 22:03:46.822682,Transport,Swiggy,1399.98,Debit Card
6110,2025-11-29 23:22:16.093609,Healthcare,Netflix,3307.59,Cash
6111,2025-11-30 00:40:45.364536,Healthcare,Reliance,1852.63,UPI
6112,2025-11-30 01:59:14.635463,Transport,Local Store,3527.35,UPI
6113,2025-11-30 03:17:43.906390,Shopping,Amazon,3428.73,Credit Card
6114,2025-11-30 04:36:13.177317,Education,Airtel,509.08,Cash
6115,2025-11-30 05:54:42.448244,Education,Swiggy,4550.84,Credit Card
6116,2025-11-30 07:13:11.719171,Shopping,Amazon,2460.52,Credit Card
6117,2025-11-30 08:31:40.990099,Bills,Airtel,1995.08,Cash
6118,2025-11-30 09:50:10.261026,Education,Swiggy,4779.54,UPI
6119,2025-11-30 11:08:39.531953,Healthcare,Myntra,2219.14,UPI
6120,2025-11-30 12:27:08.802880,Entertainment,Myntra,3620.04,UPI
6121,2025-11-30 13:45:38.073807,Shopping,Flipkart,3292.93,Debit Card
6122,2025-11-30 15:04:07.344734,Food,Airtel,867.44,Debit Card
6123,2025-11-30 16:22:36.615661,Healthcare,Zomato,4956.16,Credit Card
6124,2025-11-30 17:41:05.886588,Entertainment,Local Store,2344.84,Debit Card
6125,2025-11-30 18:59:35.157515,Entertainment,Uber,2004.17,Debit Card
6126,2025-11-30 20:18:04.428442,Shopping,Netflix,4602.09,Cash
6127,2025-11-30 21:36:33.699369,Entertainment,Netflix,2669.73,Credit Card
6128,2025-11-30 22:55:02.970297,Shopping,Airtel,3540.13,Credit Card
6129,2025-12-01 00:13:32.241224,Education,Swiggy,4238.92,Cash
6130,2025-12-01 01:32:01.512151,Transport,Swiggy,1215.7,UPI
6131,2025-12-01 02:50:30.783078,Healthcare,Uber,888.86,Cash
6132,2025-12-01 04:09:00.054005,Bills,Local Store,389.11,UPI
6133,2025-12-01 05:27:29.324932,Transport,Reliance,4490.81,Credit Card
6134,2025-12-01 06:45:58.595859,Healthcare,Local Store,1041.82,Credit Card
6135,2025-12-01 08:04:27.866786,Shopping,Reliance,1573.38,Debit Card
6136,2025-12-01 09:22:57.137713,Healthcare,Uber,1464.74,Debit Card
6137,2025-12-01 10:41:26.408640,Education,Reliance,1557.71,Cash
6138,2025-12-01 11:59:55.679567,Shopping,Zomato,3356.9,Debit Card
6139,2025-12-01 13:18:24.950495,Transport,Flipkart,4772.86,Credit Card
6140,2025-12-01 14:36:54.221422,Food,Local Store,1680.79,Credit Card
6141,2025-12-01 15:55:23.492349,Food,Reliance,2067.85,UPI
6142,2025-12-01 17:13:52.763276,Travel,Myntra,3867.18,Debit Card
6143,2025-12-01 18:32:22.034203,Travel,Zomato,2190.07,UPI
6144,2025-12-01 19:50:51.305130,Healthcare,Local Store,4633.91,Credit Card
6145,2025-12-01 21:09:20.576057,Food,Reliance,2540.93,Debit Card
6146,2025-12-01 22:27:49.846984,Shopping,Myntra,1771.29,UPI
6147,2025-12-01 23:46:19.117911,Entertainment,Uber,4859.28,Credit Card
6148,2025-12-02 01:04:48.388838,Shopping,Uber,2157.62,UPI
6149,2025-12-02 02:23:17.659765,Entertainment,Airtel,1194.32,Debit Card
6150,2025-12-02 03:41:46.930693,Transport,Netflix,929.62,UPI
6151,2025-12-02 05:00:16.201620,Bills,Amazon,4976.15,UPI
6152,2025-12-02 06:18:45.472547,Entertainment,Myntra,3777.29,Credit Card
6153,2025-12-02 07:37:14.743474,Food,Airtel,2072.87,Debit Card
6154,2025-12-02 08:55:44.014401,Shopping,Zomato,4140.5,Cash
6155,2025-12-02 10:14:13.285328,Transport,Reliance,2756.69,Cash
6156,2025-12-02 11:32:42.556255,Food,Local Store,1621.08,UPI
6157,2025-12-02 12:51:11.827182,Transport,Swiggy,3729.76,Credit Card
6158,2025-12-02 14:09:41.098109,Bills,Myntra,3742.18,Debit Card
6159,2025-12-02 15:28:10.369036,Education,Amazon,2525.84,Credit Card
6160,2025-12-02 16:46:39.639964,Shopping,Swiggy,273.53,Debit Card
6161,2025-12-02 18:05:08.910891,Healthcare,Flipkart,431.26,Credit Card
6162,2025-12-02 19:23:38.181818,Shopping,Amazon,3954.31,Cash
6163,2025-12-02 20:42:07.452745,Travel,Airtel,4126.21,Cash
6164,2025-12-02 22:00:36.723672,Bills,Amazon,3407.53,Cash
6165,2025-12-02 23:19:05.994599,Shopping,Reliance,4203.39,Credit Card
6166,2025-12-03 00:37:35.265526,Travel,Local Store,3611.46,Credit Card
6167,2025-12-03 01:56:04.536453,Healthcare,Zomato,4489.83,UPI
6168,2025-12-03 03:14:33.807380,Entertainment,Swiggy,794.47,Cash
6169,2025-12-03 04:33:03.078307,Transport,Amazon,1969.32,UPI
6170,2025-12-03 05:51:32.349234,Healthcare,Reliance,2347.35,Credit Card
6171,2025-12-03 07:10:01.620162,Food,Uber,1523.44,Debit Card
6172,2025-12-03 08:28:30.891089,Bills,Amazon,3640.56,Cash
6173,2025-12-03 09:47:00.162016,Entertainment,Amazon,4566.57,Cash
6174,2025-12-03 11:05:29.432943,Food,Netflix,2091.79,Cash
6175,2025-12-03 12:23:58.703870,Food,Swiggy,4710.63,Cash
6176,2025-12-03 13:42:27.974797,Bills,Netflix,2608.01,Cash
6177,2025-12-03 15:00:57.245724,Entertainment,Netflix,2636.45,Credit Card
6178,2025-12-03 16:19:26.516651,Education,Local Store,3021.09,Cash
6179,2025-12-03 17:37:55.787578,Food,Reliance,1378.24,Cash
6180,2025-12-03 18:56:25.058505,Food,Netflix,1947.63,UPI
6181,2025-12-03 20:14:54.329432,Entertainment,Amazon,2788.53,Debit Card
6182,2025-12-03 21:33:23.600360,Shopping,Airtel,4712.82,Cash
6183,2025-12-03 22:51:52.871287,Food,Airtel,3231.33,UPI
6184,2025-12-04 00:10:22.142214,Transport,Uber,1698.93,Credit Card
6185,2025-12-04 01:28:51.413141,Entertainment,Airtel,101.82,UPI
6186,2025-12-04 02:47:20.684068,Food,Uber,4909.24,Cash
6187,2025-12-04 04:05:49.954995,Bills,Airtel,2490.27,UPI
6188,2025-12-04 05:24:19.225922,Healthcare,Flipkart,4695.55,UPI
6189,2025-12-04 06:42:48.496849,Transport,Uber,2769.26,Credit Card
6190,2025-12-04 08:01:17.767776,Travel,Myntra,3047.05,UPI
6191,2025-12-04 09:19:47.038703,Travel,Swiggy,3573.97,Credit Card
6192,2025-12-04 10:38:16.309630,Healthcare,Swiggy,1638.83,Credit Card
6193,2025-12-04 11:56:45.580558,Travel,Swiggy,3509.97,UPI
6194,2025-12-04 13:15:14.851485,Healthcare,Reliance,2657.62,Cash
6195,2025-12-04 14:33:44.122412,Food,Local Store,3378.78,Debit Card
6196,2025-12-04 15:52:13.393339,Transport,Zomato,4187.37,UPI
6197,2025-12-04 17:10:42.664266,Transport,Local Store,961.93,UPI
6198,2025-12-04 18:29:11.935193,Shopping,Uber,3087.08,UPI
6199,2025-12-04 19:47:41.206120,Healthcare,Local Store,307.95,Debit Card
6200,2025-12-04 21:06:10.477047,Transport,Airtel,555.47,Debit Card
6201,2025-12-04 22:24:39.747974,Shopping,Uber,3389.24,Credit Card
6202,2025-12-04 23:43:09.018901,Entertainment,Local Store,401.14,Debit Card
6203,2025-12-05 01:01:38.289828,Shopping,Local Store,2997.02,Debit Card
6204,2025-12-05 02:20:07.560756,Bills,Netflix,1139.06,UPI
6205,2025-12-05 03:38:36.831683,Education,Flipkart,1555.22,Credit Card
6206,2025-12-05 04:57:06.102610,Food,Reliance,691.7,Cash
6207,2025-12-05 06:15:35.373537,Entertainment,Uber,1280.9,Credit Card
6208,2025-12-05 07:34:04.644464,Education,Zomato,4115.39,Debit Card
6209,2025-12-05 08:52:33.915391,Education,Swiggy,3212.45,Debit Card
6210,2025-12-05 10:11:03.186318,Entertainment,Amazon,4751.31,UPI
6211,2025-12-05 11:29:32.457245,Bills,Myntra,291.29,Cash
6212,2025-12-05 12:48:01.728172,Shopping,Local Store,3972.44,Cash
6213,2025-12-05 14:06:30.999099,Food,Swiggy,3510.43,Cash
6214,2025-12-05 15:25:00.270027,Shopping,Airtel,1341.42,Debit Card
6215,2025-12-05 16:43:29.540954,Transport,Myntra,3659.38,Debit Card
6216,2025-12-05 18:01:58.811881,Shopping,Flipkart,3596.92,Credit Card
6217,2025-12-05 19:20:28.082808,Travel,Swiggy,2323.76,Debit Card
6218,2025-12-05 20:38:57.353735,Entertainment,Netflix,3458.77,Cash
6219,2025-12-05 21:57:26.624662,Food,Swiggy,2250.68,Cash
6220,2025-12-05 23:15:55.895589,Shopping,Flipkart,1710.95,Cash
6221,2025-12-06 00:34:25.166516,Food,Swiggy,2359.13,UPI
6222,2025-12-06 01:52:54.437443,Food,Local Store,4480.89,Credit Card
6223,2025-12-06 03:11:23.708370,Transport,Swiggy,1953.69,Credit Card
6224,2025-12-06 04:29:52.979297,Transport,Netflix,2048.26,Debit Card
6225,2025-12-06 05:48:22.250225,Entertainment,Reliance,3061.6,UPI
6226,2025-12-06 07:06:51.521152,Bills,Flipkart,3777.35,Credit Card
6227,2025-12-06 08:25:20.792079,Travel,Netflix,3686.37,UPI
6228,2025-12-06 09:43:50.063006,Education,Uber,148.0,UPI
6229,2025-12-06 11:02:19.333933,Food,Swiggy,3452.71,Debit Card
6230,2025-12-06 12:20:48.604860,Bills,Zomato,2280.24,UPI
6231,2025-12-06 13:39:17.875787,Education,Swiggy,2644.25,Credit Card
6232,2025-12-06 14:57:47.146714,Education,Flipkart,2830.23,Debit Card
6233,2025-12-06 16:16:16.417641,Travel,Myntra,3672.01,Credit Card
6234,2025-12-06 17:34:45.688568,Entertainment,Netflix,4165.1,UPI
6235,2025-12-06 18:53:14.959495,Education,Zomato,3248.99,UPI
6236,2025-12-06 20:11:44.230423,Travel,Uber,2841.34,Cash
6237,2025-12-06 21:30:13.501350,Education,Airtel,1900.16,Debit Card
6238,2025-12-06 22:48:42.772277,Food,Uber,732.5,Debit Card
6239,2025-12-07 00:07:12.043204,Food,Netflix,4794.96,Cash
6240,2025-12-07 01:25:41.314131,Healthcare,Myntra,2336.12,Credit Card
6241,2025-12-07 02:44:10.585058,Bills,Netflix,2852.75,Credit Card
6242,2025-12-07 04:02:39.855985,Shopping,Amazon,3767.81,UPI
6243,2025-12-07 05:21:09.126912,Travel,Zomato,388.63,Debit Card
6244,2025-12-07 06:39:38.397839,Transport,Myntra,4282.3,UPI
6245,2025-12-07 07:58:07.668766,Travel,Zomato,3995.28,Cash
6246,2025-12-07 09:16:36.939693,Shopping,Netflix,3883.42,UPI
6247,2025-12-07 10:35:06.210621,Bills,Reliance,158.81,Credit Card
6248,2025-12-07 11:53:35.481548,Transport,Zomato,2656.27,Credit Card
6249,2025-12-07 13:12:04.752475,Shopping,Amazon,318.63,Cash
6250,2025-12-07 14:30:34.023402,Healthcare,Local Store,2776.82,Credit Card
6251,2025-12-07 15:49:03.294329,Transport,Myntra,3606.32,Cash
6252,2025-12-07 17:07:32.565256,Food,Amazon,653.16,Debit Card
6253,2025-12-07 18:26:01.836183,Shopping,Amazon,3489.67,Cash
6254,2025-12-07 19:44:31.107110,Travel,Airtel,2275.19,Cash
6255,2025-12-07 21:03:00.378037,Transport,Reliance,4067.19,Cash
6256,2025-12-07 22:21:29.648964,Healthcare,Swiggy,2691.27,Credit Card
6257,2025-12-07 23:39:58.919891,Travel,Reliance,1713.8,Debit Card
6258,2025-12-08 00:58:28.190819,Education,Flipkart,1693.36,UPI
6259,2025-12-08 02:16:57.461746,Transport,Airtel,4492.56,Debit Card
6260,2025-12-08 03:35:26.732673,Transport,Netflix,2291.71,Credit Card
6261,2025-12-08 04:53:56.003600,Healthcare,Netflix,2058.48,Debit Card
6262,2025-12-08 06:12:25.274527,Education,Uber,247.37,Debit Card
6263,2025-12-08 07:30:54.545454,Shopping,Swiggy,1853.41,Cash
6264,2025-12-08 08:49:23.816381,Entertainment,Flipkart,4255.65,Cash
6265,2025-12-08 10:07:53.087308,Shopping,Zomato,3816.89,Credit Card
6266,2025-12-08 11:26:22.358235,Education,Reliance,1143.52,Cash
6267,2025-12-08 12:44:51.629162,Bills,Myntra,2094.63,Credit Card
6268,2025-12-08 14:03:20.900090,Travel,Amazon,1023.07,UPI
6269,2025-12-08 15:21:50.171017,Healthcare,Zomato,4773.37,Debit Card
6270,2025-12-08 16:40:19.441944,Shopping,Uber,3010.68,UPI
6271,2025-12-08 17:58:48.712871,Transport,Reliance,3784.06,UPI
6272,2025-12-08 19:17:17.983798,Healthcare,Myntra,3583.35,Debit Card
6273,2025-12-08 20:35:47.254725,Food,Uber,4374.76,Cash
6274,2025-12-08 21:54:16.525652,Education,Amazon,4749.17,UPI
6275,2025-12-08 23:12:45.796579,Travel,Airtel,210.61,Debit Card
6276,2025-12-09 00:31:15.067506,Shopping,Swiggy,4877.74,UPI
6277,2025-12-09 01:49:44.338433,Healthcare,Airtel,4359.19,UPI
6278,2025-12-09 03:08:13.609360,Travel,Myntra,1945.59,Debit Card
6279,2025-12-09 04:26:42.880288,Shopping,Airtel,4193.49,Cash
6280,2025-12-09 05:45:12.151215,Healthcare,Myntra,3695.96,Credit Card
6281,2025-12-09 07:03:41.422142,Transport,Flipkart,3975.92,Debit Card
6282,2025-12-09 08:22:10.693069,Food,Flipkart,1142.42,Credit Card
6283,2025-12-09 09:40:39.963996,Food,Local Store,3260.39,Debit Card
6284,2025-12-09 10:59:09.234923,Bills,Local Store,178.33,Debit Card
6285,2025-12-09 12:17:38.505850,Healthcare,Airtel,4248.73,Credit Card
6286,2025-12-09 13:36:07.776777,Shopping,Netflix,4757.66,Credit Card
6287,2025-12-09 14:54:37.047704,Food,Airtel,3327.51,Cash
6288,2025-12-09 16:13:06.318631,Education,Airtel,2587.71,Debit Card
6289,2025-12-09 17:31:35.589558,Food,Netflix,3642.37,Debit Card
6290,2025-12-09 18:50:04.860486,Entertainment,Swiggy,1665.49,Debit Card
6291,2025-12-09 20:08:34.131413,Entertainment,Reliance,3150.62,Cash
