transaction_id,date,category,merchant,amount,payment_method,day,month,year,day_of_week,is_weekend,amount_log,category_avg_amount,amount_vs_category_avg,category_encoded,merchant_encoded,payment_encoded,anomaly_prediction,anomaly_score,is_anomaly
6455,2025-12-18 18:40:34.563456,Transport,Zomato,779.98,Cash,18,12,2025,3,0,6.6605495413171685,2469.707294213529,0.3158188024254843,6,9,0,1,0.03216056961262315,0
6456,2025-12-18 19:59:03.834383,Education,Amazon,440.34,UPI,18,12,2025,3,0,6.089815553454934,2582.3797758206565,0.1705171346689562,1,1,3,1,0.020230807810012186,0
6457,2025-12-18 21:17:33.105310,Entertainment,Reliance,4489.55,Cash,18,12,2025,3,0,8.409730467666542,2666.7235731225296,1.683545323275888,2,6,0,1,0.055931513567965996,0
6458,2025-12-18 22:36:02.376237,Shopping,Reliance,4561.62,UPI,18,12,2025,3,0,8.425652298914734,2582.691050488599,1.766227516503386,5,6,3,1,0.05272608586476135,0
6459,2025-12-18 23:54:31.647164,Entertainment,Zomato,4689.95,Credit Card,18,12,2025,3,0,8.453390399563489,2666.7235731225296,1.7586937196150505,2,9,1,1,0.04345289209975689,0
6460,2025-12-19 01:13:00.918091,Transport,Uber,4801.31,Debit Card,19,12,2025,4,0,8.47685233113234,2469.707294213529,1.9440805844681943,6,8,2,1,0.027588773606559425,0
6461,2025-12-19 02:31:30.189018,Food,Netflix,2484.58,Cash,19,12,2025,4,0,7.818261311699507,2555.6312885375496,0.9721981457746948,3,5,0,1,0.07786831795702376,0
6462,2025-12-19 03:49:59.459945,Transport,Swiggy,2673.62,Debit Card,19,12,2025,4,0,7.891562593164421,2469.707294213529,1.0825655357070991,6,7,2,1,0.08091504897878232,0
6463,2025-12-19 05:08:28.730873,Entertainment,Zomato,697.61,Debit Card,19,12,2025,4,0,6.549092646613254,2666.7235731225296,0.2615981675157849,2,9,2,1,0.03923534712789689,0
6464,2025-12-19 06:26:58.001800,Shopping,Myntra,728.41,UPI,19,12,2025,4,0,6.592235988179147,2582.691050488599,0.2820352824865358,5,4,3,1,0.04769624272773898,0
6465,2025-12-19 07:45:27.272727,Healthcare,Airtel,3875.14,Credit Card,19,12,2025,4,0,8.262595092069398,2581.179936457506,1.5013056413720487,4,0,1,1,0.05567898238597391,0
6466,2025-12-19 09:03:56.543654,Education,Amazon,4285.86,UPI,19,12,2025,4,0,8.363309809195124,2582.3797758206565,1.659655190971279,1,1,3,1,0.04076288231482783,0
6467,2025-12-19 10:22:25.814581,Education,Uber,3934.34,Debit Card,19,12,2025,4,0,8.277752561184961,2582.3797758206565,1.523532687499345,1,8,2,1,0.06160799554910357,0
6468,2025-12-19 11:40:55.085508,Education,Amazon,4181.15,UPI,19,12,2025,4,0,8.338580747351076,2582.3797758206565,1.619107320754659,1,1,3,1,0.04029663854898491,0
6469,2025-12-19 12:59:24.356435,Healthcare,Swiggy,1419.02,Cash,19,12,2025,4,0,7.258426235003163,2581.179936457506,0.5497563265378191,4,7,0,1,0.06163804354183289,0
6470,2025-12-19 14:17:53.627362,Education,Airtel,2357.03,Credit Card,19,12,2025,4,0,7.765581803662695,2582.3797758206565,0.912735617769837,1,0,1,1,0.05963672260591468,0
6471,2025-12-19 15:36:22.898289,Shopping,Myntra,2323.04,Debit Card,19,12,2025,4,0,7.751062329527641,2582.691050488599,0.8994649203436555,5,4,2,1,0.09219204275480158,0
6472,2025-12-19 16:54:52.169216,Healthcare,Reliance,4976.65,UPI,19,12,2025,4,0,8.512713171094529,2581.179936457506,1.9280523336277413,4,6,3,1,0.02754992073829632,0
6473,2025-12-19 18:13:21.440144,Education,Swiggy,4748.43,Cash,19,12,2025,4,0,8.465779889828111,2582.3797758206565,1.8387806644322844,1,7,0,1,0.02934860401612205,0
6474,2025-12-19 19:31:50.711071,Healthcare,Zomato,3012.51,Credit Card,19,12,2025,4,0,8.010860791318123,2581.179936457506,1.1671057710662611,4,9,1,1,0.06342319752829062,0
6475,2025-12-19 20:50:19.981998,Entertainment,Reliance,732.97,UPI,19,12,2025,4,0,6.59846815584463,2666.7235731225296,0.2748578845544715,2,6,3,1,0.0476146761382249,0
6476,2025-12-19 22:08:49.252925,Travel,Reliance,1330.05,UPI,19,12,2025,4,0,7.193723383429582,2612.472435275081,0.5091154195699493,7,6,3,1,0.04485526312760679,0
6477,2025-12-19 23:27:18.523852,Travel,Myntra,1850.62,Debit Card,19,12,2025,4,0,7.52381621056778,2612.472435275081,0.7083787660347652,7,4,2,1,0.06975413248608675,0
6478,2025-12-20 00:45:47.794779,Shopping,Zomato,4372.4,Cash,20,12,2025,5,1,8.383296017616223,2582.691050488599,1.6929628494174012,5,9,0,-1,-0.00031269496504726657,1
6479,2025-12-20 02:04:17.065706,Bills,Flipkart,894.63,Credit Card,20,12,2025,5,1,6.797527381260503,2588.439496459481,0.3456252314275426,0,2,1,1,0.01138735158384041,0
6480,2025-12-20 03:22:46.336633,Food,Swiggy,1137.75,UPI,20,12,2025,5,1,7.037686448574168,2555.6312885375496,0.4451933285928242,3,7,3,1,0.019230303750560673,0
6481,2025-12-20 04:41:15.607560,Education,Netflix,1779.45,Credit Card,20,12,2025,5,1,7.484621420324087,2582.3797758206565,0.6890737050612578,1,5,1,1,0.04518647425543221,0
6482,2025-12-20 05:59:44.878487,Food,Local Store,4638.21,Cash,20,12,2025,5,1,8.442299372103967,2555.6312885375496,1.8148979552735864,3,3,0,1,0.023725022416023922,0
6483,2025-12-20 07:18:14.149414,Healthcare,Airtel,2543.87,Debit Card,20,12,2025,5,1,7.841834847129869,2581.179936457506,0.9855453949836944,4,0,2,1,0.046438480397940185,0
6484,2025-12-20 08:36:43.420342,Food,Myntra,3251.84,Debit Card,20,12,2025,5,1,8.087283739896359,2555.6312885375496,1.2724214226774682,3,4,2,1,0.058014142275490066,0
6485,2025-12-20 09:55:12.691269,Shopping,Airtel,1966.76,Debit Card,20,12,2025,5,1,7.584651118956032,2582.691050488599,0.7615157839447827,5,0,2,1,0.039492102751467195,0
6486,2025-12-20 11:13:41.962196,Shopping,Swiggy,983.18,Credit Card,20,12,2025,5,1,6.891808807152449,2582.691050488599,0.3806804533643309,5,7,1,1,0.03915637663120741,0
6487,2025-12-20 12:32:11.233123,Transport,Zomato,1152.86,Credit Card,20,12,2025,5,1,7.050868122550811,2469.707294213529,0.4668002571402392,6,9,1,1,0.015825107591518228,0
6488,2025-12-20 13:50:40.504050,Travel,Netflix,4023.22,UPI,20,12,2025,5,1,8.300086382253308,2612.472435275081,1.5400047654766449,7,5,3,1,0.017135321426494876,0
6489,2025-12-20 15:09:09.774977,Education,Local Store,4472.74,Cash,20,12,2025,5,1,8.405980026816492,2582.3797758206565,1.7320225483018292,1,3,0,1,0.021889655972326838,0
6490,2025-12-20 16:27:39.045904,Transport,Amazon,2490.72,Cash,20,12,2025,5,1,7.820728514043974,2469.707294213529,1.0085081765906847,6,1,0,1,0.029168004370209166,0
6491,2025-12-20 17:46:08.316831,Food,Netflix,1817.12,Cash,20,12,2025,5,1,7.505558279159744,2555.6312885375496,0.7110258855219448,3,5,0,1,0.040924126057106824,0
6492,2025-12-20 19:04:37.587758,Bills,Myntra,4048.78,Credit Card,20,12,2025,5,1,8.306417837637492,2588.439496459481,1.5641779556902924,0,4,1,1,0.026467182617333607,0
6493,2025-12-20 20:23:06.858685,Transport,Airtel,3381.82,Debit Card,20,12,2025,5,1,8.12646496015262,2469.707294213529,1.3693201651562237,6,0,2,1,0.026409680782472966,0
6494,2025-12-20 21:41:36.129612,Transport,Netflix,252.33,Cash,20,12,2025,5,1,5.534692986630964,2469.707294213529,0.1021700023282936,6,5,0,-1,-0.01506683964515032,1
6495,2025-12-20 23:00:05.400540,Shopping,Uber,1786.17,UPI,20,12,2025,5,1,7.48838864214003,2582.691050488599,0.6915925927966059,5,8,3,1,0.02601679892825326,0
6496,2025-12-21 00:18:34.671467,Bills,Zomato,3426.76,Credit Card,21,12,2025,6,1,8.139662265598128,2588.439496459481,1.3238710059428436,0,9,1,1,0.0023516301229863368,0
6497,2025-12-21 01:37:03.942394,Healthcare,Zomato,2889.72,Debit Card,21,12,2025,6,1,7.969260885025617,2581.179936457506,1.1195345040400184,4,9,2,1,0.030021553119876088,0
6498,2025-12-21 02:55:33.213321,Food,Uber,4891.43,Cash,21,12,2025,6,1,8.495444391554182,2555.6312885375496,1.9139811059361005,3,8,0,-1,-0.010821759034252976,1
6499,2025-12-21 04:14:02.484248,Transport,Reliance,4337.27,Debit Card,21,12,2025,6,1,8.375230930113851,2469.707294213529,1.7561878730172318,6,6,2,1,0.02006571727051465,0
6500,2025-12-21 05:32:31.755175,Bills,Reliance,345.71,UPI,21,12,2025,6,1,5.848488695655459,2588.439496459481,0.1335592353898435,0,6,3,-1,-0.03642942277174366,1
6501,2025-12-21 06:51:01.026102,Travel,Swiggy,3642.56,Cash,21,12,2025,6,1,8.20071650465692,2612.472435275081,1.3942960510572644,7,7,0,1,0.012936688257682016,0
6502,2025-12-21 08:09:30.297029,Education,Flipkart,1714.82,Cash,21,12,2025,6,1,7.447646379441136,2582.3797758206565,0.6640464024913012,1,2,0,1,0.018075071159045497,0
6503,2025-12-21 09:27:59.567956,Bills,Amazon,3426.31,Debit Card,21,12,2025,6,1,8.13953097591016,2588.439496459481,1.3236971560226056,0,1,2,1,0.019043871989273153,0
6504,2025-12-21 10:46:28.838883,Travel,Uber,3105.26,Credit Card,21,12,2025,6,1,8.041174709155653,2612.472435275081,1.1886288092731707,7,8,1,1,0.02525942735073128,0
6505,2025-12-21 12:04:58.109810,Food,Swiggy,2540.1,Debit Card,21,12,2025,6,1,7.840352337130602,2555.6312885375496,0.9939227193659704,3,7,2,1,0.05178874397099886,0
6506,2025-12-21 13:23:27.380738,Bills,Airtel,4272.1,UPI,21,12,2025,6,1,8.36009483813171,2588.439496459481,1.6504538761069996,0,0,3,-1,-0.015592231742833196,1
6507,2025-12-21 14:41:56.651665,Travel,Uber,3558.01,Debit Card,21,12,2025,6,1,8.177237695284273,2612.472435275081,1.3619320732183566,7,8,2,1,0.02529673909599628,0
6508,2025-12-21 16:00:25.922592,Bills,Flipkart,4453.3,Debit Card,21,12,2025,6,1,8.401625200735404,2588.439496459481,1.7204574439894431,0,2,2,1,0.0038623171510882015,0
6509,2025-12-21 17:18:55.193519,Bills,Uber,1443.94,Cash,21,12,2025,6,1,7.275823077193101,2588.439496459481,0.5578418973961146,0,8,0,-1,-0.005861021013021772,1
6510,2025-12-21 18:37:24.464446,Education,Flipkart,1773.23,Credit Card,21,12,2025,6,1,7.481121804972952,2582.3797758206565,0.6866650740542157,1,2,1,1,0.029582070646560266,0
6511,2025-12-21 19:55:53.735373,Travel,Flipkart,3128.66,Credit Card,21,12,2025,6,1,8.048679651435863,2612.472435275081,1.1975858415786755,7,2,1,1,0.027338167585717166,0
6512,2025-12-21 21:14:23.006300,Travel,Flipkart,4834.0,Credit Card,21,12,2025,6,1,8.483636407887394,2612.472435275081,1.85035445148764,7,2,1,-1,-0.008171850350053522,1
6513,2025-12-21 22:32:52.277227,Transport,Zomato,1889.33,Credit Card,21,12,2025,6,1,7.544506695986931,2469.707294213529,0.7650015872029285,6,9,1,1,0.02217489582617238,0
6514,2025-12-21 23:51:21.548154,Food,Netflix,209.85,Debit Card,21,12,2025,6,1,5.351146980192569,2555.6312885375496,0.0821127840080897,3,5,2,-1,-0.015543376983116919,1
6515,2025-12-22 01:09:50.819081,Education,Zomato,2257.15,Cash,22,12,2025,0,0,7.722301172972643,2582.3797758206565,0.8740581153609362,1,9,0,1,0.029175201498223613,0
6516,2025-12-22 02:28:20.090009,Bills,Swiggy,2742.45,Cash,22,12,2025,0,0,7.916971531437747,2588.439496459481,1.0594993639029144,0,7,0,1,0.03683443300101419,0
6517,2025-12-22 03:46:49.360936,Bills,Zomato,4014.89,Credit Card,22,12,2025,0,0,8.298014270558193,2588.439496459481,1.551085125030601,0,9,1,1,0.02348403791071585,0
6518,2025-12-22 05:05:18.631863,Transport,Zomato,3656.57,Debit Card,22,12,2025,0,0,8.204554271467117,2469.707294213529,1.4805681663439487,6,9,2,1,0.04358160767429353,0
6519,2025-12-22 06:23:47.902790,Food,Airtel,4825.08,Credit Card,22,12,2025,0,0,8.481789822922842,2555.6312885375496,1.8880188318406188,3,0,1,1,0.018630100103080527,0
6520,2025-12-22 07:42:17.173717,Shopping,Uber,3924.28,Credit Card,22,12,2025,0,0,8.275192965251723,2582.691050488599,1.519453904197173,5,8,1,1,0.05030110478827765,0
6521,2025-12-22 09:00:46.444644,Education,Zomato,8940.93,Cash,22,12,2025,0,0,9.098506728536938,2582.3797758206565,3.462283155915228,1,9,0,-1,-0.031951271725756625,1
6522,2025-12-22 10:19:15.715571,Transport,Local Store,3224.83,Cash,22,12,2025,0,0,8.078945560458438,2469.707294213529,1.3057539278260657,6,3,0,1,0.04184773980175438,0
6523,2025-12-22 11:37:44.986498,Food,Flipkart,3377.59,Credit Card,22,12,2025,0,0,8.125213741678412,2555.6312885375496,1.3216264862420015,3,2,1,1,0.0632153426363079,0
6524,2025-12-22 12:56:14.257425,Education,Uber,4990.2,Debit Card,22,12,2025,0,0,8.515431640796576,2582.3797758206565,1.9324036095404131,1,8,2,1,0.006255412877895994,0
6525,2025-12-22 14:14:43.528352,Bills,Reliance,736.75,Credit Card,22,12,2025,0,0,6.603605013823048,2588.439496459481,0.2846309527449807,0,6,1,1,0.015478659994409005,0
6526,2025-12-22 15:33:12.799279,Food,Airtel,997.06,Cash,22,12,2025,0,0,6.905813394744795,2555.6312885375496,0.3901423513133476,3,0,0,1,0.007156379333430829,0
6527,2025-12-22 16:51:42.070207,Food,Netflix,819.79,Cash,22,12,2025,0,0,6.710267291106422,2555.6312885375496,0.320777885165556,3,5,0,1,0.02293813892004215,0
6528,2025-12-22 18:10:11.341134,Healthcare,Airtel,2965.85,Debit Card,22,12,2025,0,0,7.995256062895528,2581.179936457506,1.1490287670802322,4,0,2,1,0.051650230429585275,0
6529,2025-12-22 19:28:40.612061,Food,Flipkart,719.74,Credit Card,22,12,2025,0,0,6.58027846198591,2555.6312885375496,0.2816290453275318,3,2,1,1,0.03604257867647043,0
6530,2025-12-22 20:47:09.882988,Shopping,Uber,3297.24,Credit Card,22,12,2025,0,0,8.101144271848428,2582.691050488599,1.2766683802060723,5,8,1,1,0.05078279549038056,0
6531,2025-12-22 22:05:39.153915,Food,Netflix,4028.68,UPI,22,12,2025,0,0,8.301442247321527,2555.6312885375496,1.576393284144442,3,5,3,1,0.04623623934317278,0
6532,2025-12-22 23:24:08.424842,Shopping,Amazon,2192.32,Credit Card,22,12,2025,0,0,7.69317165660542,2582.691050488599,0.8488510461153502,5,1,1,1,0.05365253358869804,0
6533,2025-12-23 00:42:37.695769,Bills,Myntra,2825.39,Debit Card,23,12,2025,1,0,7.946755557969047,2588.439496459481,1.0915418358685318,0,4,2,1,0.069114755663373,0
6534,2025-12-23 02:01:06.966696,Shopping,Airtel,4567.97,Cash,23,12,2025,1,0,8.427043075553534,2582.691050488599,1.7686861923093051,5,0,0,1,0.030511765020899584,0
6535,2025-12-23 03:19:36.237623,Education,Netflix,2869.35,UPI,23,12,2025,1,0,7.962189252537733,2582.3797758206565,1.1111262668900614,1,5,3,1,0.05947784779139764,0
6536,2025-12-23 04:38:05.508550,Bills,Swiggy,1082.6,Debit Card,23,12,2025,1,0,6.98804411021094,2588.439496459481,0.418244274776676,0,7,2,1,0.03371876738732682,0
6537,2025-12-23 05:56:34.779477,Bills,Netflix,1748.81,Debit Card,23,12,2025,1,0,7.467262489594684,2588.439496459481,0.6756232866914823,0,5,2,1,0.05781418583136477,0
6538,2025-12-23 07:15:04.050405,Shopping,Myntra,2672.74,UPI,23,12,2025,1,0,7.89123352032417,2582.691050488599,1.03486632653734,5,4,3,1,0.06602353805175787,0
6539,2025-12-23 08:33:33.321332,Travel,Flipkart,816.74,Credit Card,23,12,2025,1,0,6.7065444376674765,2612.472435275081,0.3126310497947899,7,2,1,1,0.040192313771990396,0
6540,2025-12-23 09:52:02.592259,Transport,Uber,3081.97,UPI,23,12,2025,1,0,8.0336486970571,2469.707294213529,1.2479090162712758,6,8,3,1,0.04878500292830945,0
6541,2025-12-23 11:10:31.863186,Entertainment,Amazon,4996.27,Debit Card,23,12,2025,1,0,8.516647042303958,2666.7235731225296,1.8735612683506413,2,1,2,1,0.02768980127226295,0
6542,2025-12-23 12:29:01.134113,Travel,Swiggy,3280.05,Credit Card,23,12,2025,1,0,8.09591877210131,2612.472435275081,1.2555347783620256,7,7,1,1,0.05427444951386173,0
6543,2025-12-23 13:47:30.405040,Food,Netflix,1893.44,Cash,23,12,2025,1,0,7.546678559331636,2555.6312885375496,0.7408893483549084,3,5,0,1,0.06743061376866355,0
6544,2025-12-23 15:05:59.675967,Healthcare,Local Store,1692.15,UPI,23,12,2025,1,0,7.43434597832651,2581.179936457506,0.6555722737882277,4,3,3,1,0.06158679265291256,0
6545,2025-12-23 16:24:28.946894,Entertainment,Zomato,4661.44,Debit Card,23,12,2025,1,0,8.447294195236562,2666.7235731225296,1.7480026977606118,2,9,2,1,0.03489017817814111,0
6546,2025-12-23 17:42:58.217821,Food,Flipkart,4364.0,Credit Card,23,12,2025,1,0,8.381373468273702,2555.6312885375496,1.707601569746504,3,2,1,1,0.06740571825539032,0
6547,2025-12-23 19:01:27.488748,Travel,Airtel,2388.18,Debit Card,23,12,2025,1,0,7.778705489820267,2612.472435275081,0.9141455304000312,7,0,2,1,0.041863614579724207,0
6548,2025-12-23 20:19:56.759675,Travel,Airtel,1799.4,Credit Card,23,12,2025,1,0,7.4957641414187774,2612.472435275081,0.6887728175438268,7,0,1,1,0.04415739980450939,0
6549,2025-12-23 21:38:26.030603,Food,Myntra,3566.8,Credit Card,23,12,2025,1,0,8.179704438317167,2555.6312885375496,1.3956629878487237,3,4,1,1,0.07919486602018477,0
6550,2025-12-23 22:56:55.301530,Bills,Flipkart,1606.79,UPI,23,12,2025,1,0,7.382615844195453,2588.439496459481,0.6207562518644146,0,2,3,1,0.03135913566139337,0
6551,2025-12-24 00:15:24.572457,Food,Swiggy,641.05,Cash,24,12,2025,2,0,6.464666182277283,2555.6312885375496,0.2508382186723181,3,7,0,1,0.03175008954392311,0
6552,2025-12-24 01:33:53.843384,Healthcare,Reliance,1585.25,Credit Card,24,12,2025,2,0,7.369128019028597,2581.179936457506,0.6141571060619849,4,6,1,1,0.07695174891729895,0
6553,2025-12-24 02:52:23.114311,Travel,Amazon,2199.77,Debit Card,24,12,2025,2,0,7.696562578110695,2612.472435275081,0.8420261091743825,7,1,2,1,0.05590933516416763,0
6554,2025-12-24 04:10:52.385238,Food,Swiggy,1314.29,Credit Card,24,12,2025,2,0,7.181812452617579,2555.6312885375496,0.5142721510316527,3,7,1,1,0.07041021685837612,0
6555,2025-12-24 05:29:21.656165,Shopping,Amazon,1123.23,Cash,24,12,2025,2,0,7.024853635855044,2582.691050488599,0.434906838658656,5,1,0,1,0.0491049798766634,0
6556,2025-12-24 06:47:50.927092,Entertainment,Uber,80.39,Debit Card,24,12,2025,2,0,4.399252415338951,2666.7235731225296,0.0301456066951361,2,8,2,-1,-0.023699949663533948,1
6557,2025-12-24 08:06:20.198019,Shopping,Uber,3172.67,Credit Card,24,12,2025,2,0,8.06264392592687,2582.691050488599,1.228435743175626,5,8,1,1,0.07043404495234595,0
6558,2025-12-24 09:24:49.468946,Healthcare,Flipkart,3091.52,Credit Card,24,12,2025,2,0,8.03674157150523,2581.179936457506,1.1977158028908674,4,2,1,1,0.08162391062607055,0
6559,2025-12-24 10:43:18.739873,Food,Flipkart,980.72,UPI,24,12,2025,2,0,6.889306135313607,2555.6312885375496,0.3837486277455983,3,2,3,1,0.05523292695066451,0
6560,2025-12-24 12:01:48.010801,Education,Airtel,4721.07,Cash,24,12,2025,2,0,8.460002541762602,2582.3797758206565,1.828185785918993,1,0,0,1,0.019458205477846602,0
6561,2025-12-24 13:20:17.281728,Healthcare,Zomato,2077.38,Credit Card,24,12,2025,2,0,7.639344023083277,2581.179936457506,0.8048179712922544,4,9,1,1,0.061567239650544225,0
6562,2025-12-24 14:38:46.552655,Bills,Myntra,176.12,Cash,24,12,2025,2,0,5.176827468960327,2588.439496459481,0.0680409954495364,0,4,0,-1,-0.019545759666906748,1
6563,2025-12-24 15:57:15.823582,Shopping,Zomato,1137.87,Credit Card,24,12,2025,2,0,7.037791821726943,2582.691050488599,0.4405753447686804,5,9,1,1,0.047297131281651694,0
6564,2025-12-24 17:15:45.094509,Shopping,Swiggy,3475.73,Debit Card,24,12,2025,2,0,8.153847475843433,2582.691050488599,1.3457784659696148,5,7,2,1,0.07946675558807892,0
6565,2025-12-24 18:34:14.365436,Transport,Airtel,1048.02,Cash,24,12,2025,2,0,6.955611673991478,2469.707294213529,0.424349882455904,6,0,0,1,0.029106894074086398,0
6566,2025-12-24 19:52:43.636363,Food,Amazon,316.87,Debit Card,24,12,2025,2,0,5.761642494165173,2555.6312885375496,0.1239889343275835,3,1,2,1,0.020324982229924404,0
6567,2025-12-24 21:11:12.907290,Bills,Reliance,3107.65,Cash,24,12,2025,2,0,8.041943827330433,2588.439496459481,1.2005882325048376,0,6,0,1,0.05705297451836977,0
6568,2025-12-24 22:29:42.178217,Education,Netflix,2615.86,Debit Card,24,12,2025,2,0,7.869730404729275,2582.3797758206565,1.0129648723603033,1,5,2,1,0.08255491083822109,0
6569,2025-12-24 23:48:11.449144,Shopping,Local Store,3818.27,Credit Card,24,12,2025,2,0,8.247814583862349,2582.691050488599,1.4784075699947352,5,3,1,1,0.07308699999207235,0
6570,2025-12-25 01:06:40.720072,Shopping,Uber,3874.53,Debit Card,25,12,2025,3,0,8.262437706628258,2582.691050488599,1.500191050442138,5,8,2,1,0.06449426871347741,0
6571,2025-12-25 02:25:09.990999,Bills,Zomato,4801.68,Debit Card,25,12,2025,3,0,8.476929374419253,2588.439496459481,1.855048188906032,0,9,2,1,0.0061527149043903995,0
6572,2025-12-25 03:43:39.261926,Healthcare,Myntra,332.24,Credit Card,25,12,2025,3,0,5.8088629511067085,2581.179936457506,0.1287163267106348,4,4,1,1,0.034833548228281885,0
6573,2025-12-25 05:02:08.532853,Healthcare,Reliance,243.0,Cash,25,12,2025,3,0,5.497168225293202,2581.179936457506,0.0941429911831334,4,6,0,1,0.007986740730264064,0
6574,2025-12-25 06:20:37.803780,Food,Reliance,4936.63,Debit Card,25,12,2025,3,0,8.504640737976697,2555.6312885375496,1.931667538326692,3,6,2,1,0.03825693300525301,0
6575,2025-12-25 07:39:07.074707,Travel,Uber,3242.0,UPI,25,12,2025,3,0,8.084254106307318,2612.472435275081,1.2409700313866212,7,8,3,1,0.04124644836341729,0
6576,2025-12-25 08:57:36.345634,Transport,Local Store,3591.08,UPI,25,12,2025,3,0,8.186486700889,2469.707294213529,1.4540508538861356,6,3,3,1,0.05539316332969879,0
6577,2025-12-25 10:16:05.616561,Shopping,Flipkart,527.59,Debit Card,25,12,2025,3,0,6.270213084094913,2582.691050488599,0.2042791761330452,5,2,2,1,0.039643903259357405,0
6578,2025-12-25 11:34:34.887488,Travel,Reliance,395.57,Debit Card,25,12,2025,3,0,5.982852570259418,2612.472435275081,0.1514159516704521,7,6,2,1,0.022989944554756447,0
6579,2025-12-25 12:53:04.158415,Travel,Swiggy,843.26,Debit Card,25,12,2025,3,0,6.738460504028219,2612.472435275081,0.3227823530743622,7,7,2,1,0.04264127519962779,0
6580,2025-12-25 14:11:33.429342,Transport,Swiggy,2164.62,Cash,25,12,2025,3,0,7.680461973573294,2469.707294213529,0.8764682377833429,6,7,0,1,0.061947098199421124,0
